,title
6804,Rush (1991)
6805,Rush (2013)
6806,Rush Hour (1998)
6807,Rush Hour 2 (2001)
6808,Rush Hour 3 (2007)
6809,Rushmore (1998)
6810,"Russia House, The (1990)"
6811,Russian Ark (Russkiy Kovcheg) (2002)
6812,Russian Dolls (Les poupées russes) (2005)
6813,"Russians Are Coming, the Russians Are Coming, The (1966)"
6814,Rustom (2016)
6815,Ruthless People (1986)
6816,Ryan's Daughter (1970)
6817,S.W.A.T. (2003)
6818,SLC Punk! (1998)
6819,SOMM: Into the Bottle (2016)
6820,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur) (1976)
6821,Sabotage (1936)
6822,Saboteur (1942)
6823,Sabrina (1954)
6824,Sabrina (1995)
6825,Sacco and Vanzetti (Sacco e Vanzetti) (1971)
6826,"Sacrament, The (2013)"
6827,"Sacrifice, The (Offret - Sacraficatio) (1986)"
6828,"Saddest Music in the World, The (2003)"
6829,Safe (1995)
6830,Safe Haven (2013)
6831,Safe House (2012)
6832,Safe Men (1998)
6833,Safe Passage (1994)
6834,Safety Last! (1923)
6835,Safety Not Guaranteed (2012)
6836,Sahara (1943)
6837,Sahara (2005)
6838,Saint Ralph (2004)
6839,"Saint, The (1997)"
6840,Saints and Soldiers (2003)
6841,Salaam Bombay! (1988)
6842,Salem's Lot (1979)
6843,Salesman (1969)
6844,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
6845,Salome's Last Dance (1988)
6846,Salsa (1988)
6847,Salt (2010)
6848,"Salton Sea, The (2002)"
6849,Saludos Amigos (1943)
6850,Salvador (1986)
6851,Salvation Boulevard (2011)
6852,"Salvation, The (2014)"
6853,Samba (2014)
6854,"Same Love, Same Rain (El mismo amor, la misma lluvia) (1999)"
6855,"Same River Twice, The (2003)"
6856,"Same Time, Next Year (1978)"
6857,Sammy and Rosie Get Laid (1987)
6858,"Samouraï, Le (Godson, The) (1967)"
6859,Samsara (2001)
6860,Samsara (2011)
6861,Samurai Fiction (SF: Episode One) (1998)
6862,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954)
6863,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955)
6864,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956)
6865,San Andreas (2015)
6866,"Sand Pebbles, The (1966)"
6867,"Sandlot, The (1993)"
6868,Sanjuro (Tsubaki Sanjûrô) (1962)
6869,Sansho the Bailiff (Sanshô dayû) (1954)
6870,Santa Claus: The Movie (1985)
6871,"Santa Clause 3: The Escape Clause, The (2006)"
6872,"Santa Clause, The (1994)"
6873,Santa Fe Trail (1940)
6874,Santa Sangre (1989)
6875,Santa with Muscles (1996)
6876,Sarah Silverman: Jesus Is Magic (2005)
6877,Sarfarosh (1999)
6878,Satan's Brew (Satansbraten) (1976)
6879,Saturday Night Fever (1977)
6880,Saturday Night and Sunday Morning (1960)
6881,Saturn 3 (1980)
6882,Savage Messiah (1972)
6883,"Savage Nights (Nuits fauves, Les) (1992)"
6884,Savages (2012)
6885,"Savages, The (2007)"
6886,Savannah Smiles (1982)
6887,Save the Last Dance (2001)
6888,Saved! (2004)
6889,Saving Grace (2000)
6890,Saving Mr. Banks (2013)
6891,Saving Private Ryan (1998)
6892,Saving Silverman (Evil Woman) (2001)
6893,Saw (2004)
6894,Saw II (2005)
6895,Saw III (2006)
6896,Saw IV (2007)
6897,Saw V (2008)
6898,Saw VI (2009)
6899,Saw VII 3D - The Final Chapter (2010)
6900,Say Anything... (1989)
6901,Say It Isn't So (2001)
6902,Scandal (1989)
6903,"Scanner Darkly, A (2006)"
6904,Scanners (1981)
6905,Scaramouche (1952)
6906,Scarecrow (1973)
6907,Scarface (1932)
6908,Scarface (1983)
6909,"Scarlet Letter, The (1926)"
6910,"Scarlet Letter, The (1995)"
6911,Scary Movie (2000)
6912,Scary Movie 2 (2001)
6913,Scary Movie 3 (2003)
6914,Scary Movie 4 (2006)
6915,Scenes From a Marriage (Scener ur ett äktenskap) (1973)
6916,Scenes from the Class Struggle in Beverly Hills (1989)
6917,Scent of a Woman (1992)
6918,Schindler's List (1993)
6919,Schizopolis (1996)
6920,Schneider vs. Bax (2015)
6921,School Daze (1988)
6922,School For Scoundrels (1960)
6923,School Ties (1992)
6924,School of Rock (2003)
6925,Schultze Gets the Blues (2003)
6926,"Science of Sleep, The (La science des rêves) (2006)"
6927,Scooby-Doo (2002)
6928,Scooby-Doo 2: Monsters Unleashed (2004)
6929,Scoop (2006)
6930,"Score, The (2001)"
6931,Scorpio Rising (1964)
6932,"Scotland, Pa. (2001)"
6933,Scott Pilgrim vs. the World (2010)
6934,"Scout, The (1994)"
6935,Scratch (2001)
6936,Scream (1996)
6937,Scream 2 (1997)
6938,Scream 3 (2000)
6939,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991)
6940,Screamers (1995)
6941,Screwed (2000)
6942,Scrooged (1988)
6943,Scum (1979)
6944,"Sea Inside, The (Mar adentro) (2004)"
6945,Sea of Love (1989)
6946,Seabiscuit (2003)
6947,Search Party (2014)
6948,"Searchers, The (1956)"
6949,Searching for Bobby Fischer (1993)
6950,Searching for Debra Winger (2002)
6951,Searching for Sugar Man (2012)
6952,Season of the Witch (2011)
6953,Secondhand Lions (2003)
6954,Seconds (1966)
6955,"Secret Adventures of Tom Thumb, The (1993)"
6956,"Secret Agent, The (1996)"
6957,"Secret Garden, The (1993)"
6958,"Secret Life of Walter Mitty, The (1947)"
6959,"Secret Life of Walter Mitty, The (2013)"
6960,"Secret Life of Words, The (2005)"
6961,"Secret Lives of Dentists, The (2002)"
6962,"Secret Policeman's Other Ball, The (1982)"
6963,Secret Window (2004)
6964,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)"
6965,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)"
6966,"Secret of NIMH, The (1982)"
6967,"Secret of Roan Inish, The (1994)"
6968,"Secret, The (2006)"
6969,Secretariat (2010)
6970,Secretary (2002)
6971,Secrets & Lies (1996)
6972,"Seducing Doctor Lewis (Grande séduction, La) (2003)"
6973,"Seduction of Joe Tynan, The (1979)"
6974,"See No Evil, Hear No Evil (1989)"
6975,See Spot Run (2001)
6976,"Seeker: The Dark Is Rising, The (2007)"
6977,Seeking Justice (2011)
6978,Seeking a Friend for the End of the World (2012)
6979,Seems Like Old Times (1980)
6980,Selena (1997)
6981,Self/less (2015)
6982,"Selfish Giant, The (2013)"
6983,Semi-Pro (2008)
6984,Send Me No Flowers (1964)
6985,Senna (2010)
6986,Sense and Sensibility (1995)
6987,Senseless (1998)
6988,"Sentinel, The (2006)"
6989,Separate Lies (2005)
6990,"Separation, A (Jodaeiye Nader az Simin) (2011)"
6991,"Separation, The (Séparation, La) (1994)"
6992,"Serbian Film, A (Srpski film) (2010)"
6993,Serendipity (2001)
6994,Serenity (2005)
6995,Sergeant York (1941)
6996,Serial (1980)
6997,Serial Mom (1994)
6998,Series 7: The Contenders (2001)
6999,"Serious Man, A (2009)"
7000,"Serpent and the Rainbow, The (1988)"
7001,Serpico (1973)
7002,"Servant, The (1963)"
7003,Sesame Street Presents Follow That Bird (1985)
7004,Session 9 (2001)
7005,"Sessions, The (Surrogate, The) (2012)"
7006,Set It Off (1996)
7007,"Set-Up, The (1949)"
7008,Seve (2014)
7009,Seven (a.k.a. Se7en) (1995)
7010,Seven Beauties (Pasqualino Settebellezze) (1976)
7011,Seven Brides for Seven Brothers (1954)
7012,Seven Chances (1925)
7013,Seven Days in May (1964)
7014,Seven Pounds (2008)
7015,Seven Psychopaths (2012)
7016,Seven Samurai (Shichinin no samurai) (1954)
7017,Seven Up! (1964)
7018,"Seven Year Itch, The (1955)"
7019,Seven Years in Tibet (1997)
7020,"Seven-Per-Cent Solution, The (1976)"
7021,"Seventh Continent, The (Der siebente Kontinent) (1989)"
7022,"Seventh Heaven (Septième ciel, Le) (1997)"
7023,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
7024,"Seventh Sign, The (1988)"
7025,Seventh Son (2014)
7026,"Seventh Victim, The (1943)"
7027,Severance (2006)
7028,Sex Drive (2008)
7029,Sex Ed (2014)
7030,Sex Tape (2014)
7031,Sex and Lucia (Lucía y el sexo) (2001)
7032,Sex and the City (2008)
7033,Sex and the City 2 (2010)
7034,"Sex, Lies, and Videotape (1989)"
7035,Sex: The Annabel Chong Story (1999)
7036,Sexmission (Seksmisja) (1984)
7037,Sexy Beast (2000)
7038,Sgt. Bilko (1996)
7039,Sgt. Pepper's Lonely Hearts Club Band (1978)
7040,Shades of Ray (2008)
7041,Shadow Conspiracy (1997)
7042,Shadow Dancer (2012)
7043,Shadow of a Doubt (1943)
7044,Shadow of the Thin Man (1941)
7045,Shadow of the Vampire (2000)
7046,"Shadow, The (1994)"
7047,Shadowlands (1993)
7048,Shadows and Fog (1991)
7049,Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv) (1964)
7050,Shaft (1971)
7051,Shaft (2000)
7052,Shag (1989)
7053,"Shaggy D.A., The (1976)"
7054,"Shaggy Dog, The (1959)"
7055,Shakes the Clown (1992)
7056,Shakespeare in Love (1998)
7057,Shakespeare-Wallah (1965)
7058,"Shakiest Gun in the West, The (1968)"
7059,Shall We Dance (1937)
7060,Shall We Dance? (2004)
7061,Shall We Dance? (Shall We Dansu?) (1996)
7062,Shall We Kiss? (Un baiser s'il vous plait) (2007)
7063,Shallow Grave (1994)
7064,Shallow Hal (2001)
7065,Shame (2011)
7066,Shame (Skammen) (1968)
7067,Shampoo (1975)
7068,Shane (1953)
7069,Shanghai Knights (2003)
7070,Shanghai Noon (2000)
7071,Shanghai Surprise (1986)
7072,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
7073,Shaolin Soccer (Siu lam juk kau) (2001)
7074,"Shape of Things, The (2003)"
7075,Shark Night 3D (2011)
7076,Shark Tale (2004)
7077,Sharknado (2013)
7078,Sharknado 3: Oh Hell No! (2015)
7079,Sharknado 4: The 4th Awakens (2016)
7080,Sharky's Machine (1981)
7081,Shattered (1991)
7082,Shattered Glass (2003)
7083,Shaun of the Dead (2004)
7084,"Shawshank Redemption, The (1994)"
7085,She Done Him Wrong (1933)
7086,She Wore a Yellow Ribbon (1949)
7087,She's All That (1999)
7088,She's Funny That Way (2015)
7089,She's Gotta Have It (1986)
7090,She's Having a Baby (1988)
7091,She's Out of Control (1989)
7092,She's Out of My League (2010)
7093,She's So Lovely (1997)
7094,She's the Man (2006)
7095,She's the One (1996)
7096,She-Devil (1989)
7097,Shelter (2007)
7098,"Sheltering Sky, The (1990)"
7099,Shenandoah (1965)
7100,Sherlock Holmes (2009)
7101,Sherlock Holmes: A Game of Shadows (2011)
7102,Sherlock Jr. (1924)
7103,Sherlock: The Abominable Bride (2016)
7104,Sherman's March (1985)
7105,SherryBaby (2006)
7106,Shine (1996)
7107,Shine a Light (2008)
7108,Shining Through (1992)
7109,"Shining, The (1980)"
7110,"Shipping News, The (2001)"
7111,Shiri (Swiri) (1999)
7112,Shirley Valentine (1989)
7113,Shiver (Eskalofrío) (2008)
7114,Shivers (They Came from Within) (1975)
7115,Shoah (1985)
7116,Shock Corridor (1963)
7117,"Shock to the System, A (1990)"
7118,Shogun Assassin (1980)
7119,Sholay (1975)
7120,Shoot 'Em Up (2007)
7121,Shoot the Moon (1982)
7122,Shoot the Piano Player (Tirez sur le pianiste) (1960)
7123,Shoot to Kill (1988)
7124,Shooter (2007)
7125,"Shooter, The (1997)"
7126,Shooting Dogs (a.k.a. Beyond the Gates) (2005)
7127,Shooting Fish (1997)
7128,"Shootist, The (1976)"
7129,"Shop Around the Corner, The (1940)"
7130,"Shop on Main Street, The (Obchod na korze) (1965)"
7131,Shopgirl (2005)
7132,Shopping (1994)
7133,Short Circuit (1986)
7134,Short Circuit 2 (1988)
7135,Short Cuts (1993)
7136,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)"
7137,Short Term 12 (2013)
7138,Shortbus (2006)
7139,"Shot in the Dark, A (1964)"
7140,Show Boat (1951)
7141,Show Me Love (Fucking Åmål) (1998)
7142,Shower (Xizao) (1999)
7143,Showgirls (1995)
7144,Showtime (2002)
7145,Shrek (2001)
7146,Shrek 2 (2004)
7147,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)
7148,Shrek the Halls (2007)
7149,Shrek the Third (2007)
7150,Shriek If You Know What I Did Last Friday the Thirteenth (2000)
7151,Shrink (2009)
7152,Shut Up & Sing (2006)
7153,Shutter Island (2010)
7154,Sicario (2015)
7155,Sicko (2007)
7156,Sid and Nancy (1986)
7157,Side Effects (2013)
7158,Side by Side (2012)
7159,Sidewalks of New York (2001)
7160,Sidewalls (Medianeras) (2011)
7161,Sideways (2004)
7162,"Siege, The (1998)"
7163,Sightseers (2012)
7164,Signs (2002)
7165,Signs of Life (Lebenszeichen) (1968)
7166,"Silence of the Lambs, The (1991)"
7167,Silent Fall (1994)
7168,Silent Hill (2006)
7169,Silent Running (1972)
7170,Silent Souls (Ovsyanki) (2010)
7171,Silk (2007)
7172,Silk Stockings (1957)
7173,Silkwood (1983)
7174,Silver Bullet (Stephen King's Silver Bullet) (1985)
7175,Silver Linings Playbook (2012)
7176,Silver Streak (1976)
7177,Silverado (1985)
7178,Simon Birch (1998)
7179,Simon Sez (1999)
7180,Simon of the Desert (Simón del desierto) (1965)
7181,Simone (S1m0ne) (2002)
7182,"Simple Plan, A (1998)"
7183,"Simple Twist of Fate, A (1994)"
7184,"Simple Wish, A (1997)"
7185,Simply Irresistible (1999)
7186,"Simpsons Movie, The (2007)"
7187,"Simpsons: The Longest Daycare, The (2012)"
7188,Sin City (2005)
7189,Sin City: A Dame to Kill For (2014)
7190,Sin Nombre (2009)
7191,Sinbad and the Eye of the Tiger (1977)
7192,Sinbad: Legend of the Seven Seas (2003)
7193,Sing Street (2016)
7194,Singin' in the Rain (1952)
7195,"Singing Detective, The (2003)"
7196,"Single Man, A (2009)"
7197,Single White Female (1992)
7198,Singles (1992)
7199,Sinister (2012)
7200,Sirens (1994)
7201,Sister Act (1992)
7202,Sister Act 2: Back in the Habit (1993)
7203,"Sisterhood of the Traveling Pants 2, The (2008)"
7204,"Sisterhood of the Traveling Pants, The (2005)"
7205,Sisters (1973)
7206,Sisters (2015)
7207,Sita Sings the Blues (2008)
7208,"Sitter, The (2011)"
7209,Six Days Seven Nights (1998)
7210,Six Degrees of Separation (1993)
7211,Six Shooter (2004)
7212,Six by Sondheim (2013)
7213,Six-String Samurai (1998)
7214,Sixteen Candles (1984)
7215,"Sixth Sense, The (1999)"
7216,"Skeleton Key, The (2005)"
7217,Skin Deep (1989)
7218,"Skin I Live In, The (La piel que habito) (2011)"
7219,Skinwalkers (2007)
7220,"Skulls, The (2000)"
7221,Sky Captain and the World of Tomorrow (2004)
7222,Sky High (2005)
7223,Skyfall (2012)
7224,Skyline (2010)
7225,Slacker (1991)
7226,Slackers (2002)
7227,Slam (1998)
7228,"Slammin' Salmon, The (2009)"
7229,Slap Shot (1977)
7230,"Slaughter Rule, The (2002)"
7231,Slaughterhouse-Five (1972)
7232,Slaves of New York (1989)
7233,Sleep Dealer (2008)
7234,Sleepaway Camp (1983)
7235,Sleeper (1973)
7236,Sleepers (1996)
7237,Sleeping Beauty (1959)
7238,"Sleeping Car Murder, The (Compartiment tueurs) (1965)"
7239,Sleeping Dogs Lie (a.k.a. Stay) (2006)
7240,Sleeping with the Enemy (1991)
7241,Sleepless in Seattle (1993)
7242,Sleepover (2004)
7243,Sleepwalk with Me (2012)
7244,Sleepwalkers (1992)
7245,Sleepy Hollow (1999)
7246,Sleuth (1972)
7247,Sliding Doors (1998)
7248,Slim Susie (Smala Sussie) (2003)
7249,Sling Blade (1996)
7250,Slither (2006)
7251,Sliver (1993)
7252,Slumber Party Massacre II (1987)
7253,Slumber Party Massacre III (1990)
7254,"Slumber Party Massacre, The (1982)"
7255,Slumdog Millionaire (2008)
7256,"Slums of Beverly Hills, The (1998)"
7257,"Small Circle of Friends, A (1980)"
7258,Small Faces (1996)
7259,Small Soldiers (1998)
7260,Small Time Crooks (2000)
7261,Smile (1975)
7262,"Smile Like Yours, A (1997)"
7263,Smiles of a Summer Night (Sommarnattens leende) (1955)
7264,Smiley Face (2007)
7265,Smiling Fish and Goat on Fire (1999)
7266,Smilla's Sense of Snow (1997)
7267,Smoke (1995)
7268,Smoke Signals (1998)
7269,Smokey and the Bandit (1977)
7270,Smokey and the Bandit II (1980)
7271,Smokey and the Bandit III (1983)
7272,Smokin' Aces (2006)
7273,"Smurfs 2, The (2013)"
7274,"Smurfs, The (2011)"
7275,Snake Eyes (1998)
7276,"Snake Pit, The (1948)"
7277,Snake in the Eagle's Shadow (Se ying diu sau) (1978)
7278,Snakes on a Plane (2006)
7279,"Snapper, The (1993)"
7280,Snatch (2000)
7281,Sneakers (1992)
7282,Sniper (1993)
7283,Snipes (2001)
7284,Snoopy Come Home (1972)
7285,Snow Day (2000)
7286,Snow Dogs (2002)
7287,Snow Falling on Cedars (1999)
7288,"Snow Walker, The (2003)"
7289,Snow White (Blancanieves) (2012)
7290,Snow White and the Huntsman (2012)
7291,Snow White and the Seven Dwarfs (1937)
7292,"Snowman, The (1982)"
7293,Snowpiercer (2013)
7294,Snowriders (1996)
7295,"Snows of Kilimanjaro, The (1952)"
7296,So Dear to My Heart (1949)
7297,So Fine (1981)
7298,So I Married an Axe Murderer (1993)
7299,Soapdish (1991)
7300,"Social Network, The (2010)"
7301,Socialism (Film socialisme) (2010)
7302,Solace (2015)
7303,Solaris (2002)
7304,Solaris (Solyaris) (1972)
7305,Soldier (1998)
7306,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977)
7307,"Soldier's Daughter Never Cries, A (1998)"
7308,Soldier's Girl (2003)
7309,"Soldier's Story, A (1984)"
7310,Solo (1996)
7311,"Soloist, The (2009)"
7312,Some Folks Call It a Sling Blade (1993)
7313,Some Kind of Wonderful (1987)
7314,Some Like It Hot (1959)
7315,Someone Like You (2001)
7316,Someone Marry Barry (2014)
7317,Someone to Watch Over Me (1987)
7318,Somersault (2004)
7319,Something Borrowed (2011)
7320,Something Wicked This Way Comes (1983)
7321,Something Wild (1986)
7322,Something the Lord Made (2004)
7323,Something to Talk About (1995)
7324,Something's Gotta Give (2003)
7325,Somewhere in Time (1980)
7326,Somm (2012)
7327,Sommersby (1993)
7328,Son in Law (1993)
7329,Son of Dracula (1943)
7330,Son of Flubber (1963)
7331,Son of Frankenstein (1939)
7332,Son of Lassie (1945)
7333,Son of Rambow (2007)
7334,Son of a Gun (2014)
7335,"Son of the Bride (Hijo de la novia, El) (2001)"
7336,"Son of the Sheik, The (1926)"
7337,"Son's Room, The (Stanza del figlio, La) (2001)"
7338,"Son, The (Le fils) (2002)"
7339,Sonatine (Sonachine) (1993)
7340,"Song of Bernadette, The (1943)"
7341,Song of the Little Road (Pather Panchali) (1955)
7342,Song of the Sea (2014)
7343,Song of the South (1946)
7344,Song of the Thin Man (1947)
7345,"Song to Remember, A (1945)"
7346,Songs From the Second Floor (Sånger från andra våningen) (2000)
7347,Sons of Katie Elder (1965)
7348,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005)
7349,Sophie's Choice (1982)
7350,Sorcerer (1977)
7351,"Sorcerer's Apprentice, The (2010)"
7352,Sorority Boys (2002)
7353,Sorority House Massacre (1986)
7354,Sorority House Massacre II (1990)
7355,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)"
7356,"Sorry, Wrong Number (1948)"
7357,Soul Food (1997)
7358,Soul Kitchen (2009)
7359,Soul Man (1986)
7360,Soul Men (2008)
7361,Soul Plane (2004)
7362,Sound City (2013)
7363,Sound and Fury (2000)
7364,"Sound of Music, The (1965)"
7365,Sound of My Voice (2011)
7366,Sound of Noise (2010)
7367,Sounder (1972)
7368,Sour Grapes (1998)
7369,Source Code (2011)
7370,South Pacific (1958)
7371,"South Park: Bigger, Longer and Uncut (1999)"
7372,South Park: Imaginationland (2008)
7373,Southern Comfort (1981)
7374,Southland Tales (2006)
7375,Southpaw (2015)
7376,Soylent Green (1973)
7377,Space Chimps (2008)
7378,Space Cowboys (2000)
7379,Space Jam (1996)
7380,SpaceCamp (1986)
7381,Spaceballs (1987)
7382,Spacehunter: Adventures in the Forbidden Zone (1983)
7383,Spanglish (2004)
7384,"Spanish Apartment, The (L'auberge espagnole) (2002)"
7385,"Spanish Prisoner, The (1997)"
7386,Spanking the Monkey (1994)
7387,Sparkle (2012)
7388,Spartacus (1960)
7389,Spartan (2004)
7390,Spawn (1997)
7391,"Specialist, The (1994)"
7392,"Specials, The (2000)"
7393,Species (1995)
7394,Species II (1998)
7395,Spectre (2015)
7396,Speechless (1994)
7397,Speed (1994)
7398,Speed 2: Cruise Control (1997)
7399,Speed Racer (2008)
7400,Spellbound (1945)
7401,Spellbound (2002)
7402,Spencer's Mountain (1963)
7403,Sphere (1998)
7404,Spice World (1997)
7405,Spider (2002)
7406,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)"
7407,Spider-Man (2002)
7408,Spider-Man 2 (2004)
7409,Spider-Man 3 (2007)
7410,"Spiderwick Chronicles, The (2008)"
7411,Spies Like Us (1985)
7412,Spinout (1966)
7413,Spiral (2000)
7414,"Spirit of St. Louis, The (1957)"
7415,"Spirit, The (2008)"
7416,Spirit: Stallion of the Cimarron (2002)
7417,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
7418,Spirits of the Dead (1968)
7419,"Spitfire Grill, The (1996)"
7420,Splash (1984)
7421,Splendor (1999)
7422,Splendor in the Grass (1961)
7423,Splice (2009)
7424,Splinter (2008)
7425,"SpongeBob SquarePants Movie, The (2004)"
7426,Spotlight (2015)
7427,Spring Breakers (2013)
7428,Spring Forward (1999)
7429,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
7430,Sprung (1997)
7431,Spun (2001)
7432,Spy (2015)
7433,Spy Game (2001)
7434,Spy Hard (1996)
7435,Spy Kids (2001)
7436,Spy Kids 2: The Island of Lost Dreams (2002)
7437,Spy Kids 3-D: Game Over (2003)
7438,"Spy Next Door, The (2010)"
7439,"Spy Who Came in from the Cold, The (1965)"
7440,"Spy Who Loved Me, The (1977)"
7441,Squanto: A Warrior's Tale (1994)
7442,"Squid and the Whale, The (2005)"
7443,St. Elmo's Fire (1985)
7444,St. Vincent (2014)
7445,Stag (1997)
7446,Stage Beauty (2004)
7447,Stage Door (1937)
7448,Stage Fright (1950)
7449,Stagecoach (1939)
7450,Stagecoach (1966)
7451,Stake Land (2010)
7452,Stakeout (1987)
7453,Stalag 17 (1953)
7454,Stalingrad (1993)
7455,Stalker (1979)
7456,Stand Up Guys (2012)
7457,Stand Up and Cheer! (1934)
7458,Stand and Deliver (1988)
7459,Stand by Me (1986)
7460,Stander (2003)
7461,Standing in the Shadows of Motown (2002)
7462,Standoff (2016)
7463,Stanley & Iris (1990)
7464,Stanley Kubrick: A Life in Pictures (2001)
7465,Star 80 (1983)
7466,"Star Is Born, A (1937)"
7467,"Star Is Born, A (1954)"
7468,"Star Is Born, A (1976)"
7469,Star Kid (1997)
7470,"Star Maker, The (Uomo delle stelle, L') (1995)"
7471,Star Maps (1997)
7472,Star Trek (2009)
7473,Star Trek 3 (2016)
7474,Star Trek II: The Wrath of Khan (1982)
7475,Star Trek III: The Search for Spock (1984)
7476,Star Trek IV: The Voyage Home (1986)
7477,Star Trek Into Darkness (2013)
7478,Star Trek V: The Final Frontier (1989)
7479,Star Trek VI: The Undiscovered Country (1991)
7480,Star Trek: First Contact (1996)
7481,Star Trek: Generations (1994)
7482,Star Trek: Insurrection (1998)
7483,Star Trek: Nemesis (2002)
7484,Star Trek: The Motion Picture (1979)
7485,Star Wars: Episode I - The Phantom Menace (1999)
7486,Star Wars: Episode II - Attack of the Clones (2002)
7487,Star Wars: Episode III - Revenge of the Sith (2005)
7488,Star Wars: Episode IV - A New Hope (1977)
7489,Star Wars: Episode V - The Empire Strikes Back (1980)
7490,Star Wars: Episode VI - Return of the Jedi (1983)
7491,Star Wars: Episode VII - The Force Awakens (2015)
7492,Star Wars: The Clone Wars (2008)
7493,Star Wreck: In the Pirkinning (2005)
7494,Starbuck (2011)
7495,Stardom (2000)
7496,Stardust (2007)
7497,Stardust Memories (1980)
7498,Stargate (1994)
7499,Stargate: Continuum (2008)
7500,Stargate: The Ark of Truth (2008)
7501,Starman (1984)
7502,Starred Up (2013)
7503,Starry Eyes (2014)
7504,Stars and Bars (1988)
7505,Starship Troopers (1997)
7506,Starship Troopers 2: Hero of the Federation (2004)
7507,Starship Troopers 3: Marauder (2008)
7508,Starsky & Hutch (2004)
7509,Start the Revolution Without Me (1970)
7510,Starting Over (1979)
7511,Startup.com (2001)
7512,State Fair (1945)
7513,State and Main (2000)
7514,State of Grace (1990)
7515,State of Play (2009)
7516,State of Siege (État de siège) (1972)
7517,"State of Things, The (Stand der Dinge, Der) (1982)"
7518,"Statement, The (2003)"
7519,Staten Island (2009)
7520,"Station Agent, The (2003)"
7521,Stay (2005)
7522,Stay Alive (2006)
7523,Stay Tuned (1992)
7524,Staying Alive (1983)
7525,"Steal Big, Steal Little (1995)"
7526,Steal This Movie! (2000)
7527,Stealing Beauty (1996)
7528,Stealing Harvard (2002)
7529,Stealing Home (1988)
7530,Stealth (2005)
7531,Steam of Life (Miesten vuoro) (2010)
7532,Steam: The Turkish Bath (Hamam) (1997)
7533,"Steamboat Bill, Jr. (1928)"
7534,Steamboat Willie (1928)
7535,Steamboy (Suchîmubôi) (2004)
7536,Steel (1997)
7537,Steel Magnolias (1989)
7538,Stella Dallas (1937)
7539,Step Brothers (2008)
7540,Step Into Liquid (2002)
7541,Step Up (2006)
7542,Step Up 2 the Streets (2008)
7543,"Stepfather, The (1987)"
7544,"Stepford Wives, The (1975)"
7545,"Stepford Wives, The (2004)"
7546,Stephen Tobolowsky's Birthday Party (2005)
7547,Stepmom (1998)
7548,"Sterile Cuckoo, The (1969)"
7549,Steve Jobs (2015)
7550,Stevie (2002)
7551,Stick It (2006)
7552,Stigmata (1999)
7553,Still Breathing (1997)
7554,Still Crazy (1998)
7555,Still Walking (Aruitemo aruitemo) (2008)
7556,"Sting II, The (1983)"
7557,"Sting, The (1973)"
7558,Stir Crazy (1980)
7559,Stir of Echoes (1999)
7560,Stoker (2013)
7561,Stolen Kisses (Baisers volés) (1968)
7562,Stolen Summer (2002)
7563,Stone Reader (2002)
7564,Stonehearst Asylum (2014)
7565,Stonewall (1995)
7566,Stop Making Sense (1984)
7567,Stop! Or My Mom Will Shoot (1992)
7568,Storefront Hitchcock (1997)
7569,Stories We Tell (2012)
7570,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006)
7571,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)"
7572,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)"
7573,"Story of Us, The (1999)"
7574,"Story of Xinghua, The (Xinghua san yue tian) (1994)"
7575,Storytelling (2001)
7576,Stowaway (1936)
7577,"Strada, La (1954)"
7578,Straight Outta Compton (2015)
7579,"Straight Story, The (1999)"
7580,Straight Talk (1992)
7581,Straight to Hell (1987)
7582,Straight-Jacket (2004)
7583,Strange Brew (1983)
7584,Strange Days (1995)
7585,"Strange Love of Martha Ivers, The (1946)"
7586,"Stranger Among Us, A (1992)"
7587,Stranger Than Paradise (1984)
7588,Stranger Things
7589,Stranger than Fiction (2006)
7590,Strangers on a Train (1951)
7591,Strangers with Candy (2005)
7592,"Strangers, The (2008)"
7593,Straw Dogs (1971)
7594,Strawberry and Chocolate (Fresa y chocolate) (1993)
7595,Stray Dog (Nora inu) (1949)
